Date,Close/Last,Open,High,Low
11/21/2022,4845.60,4845.60,4862.72,4814.81
11/18/2022,4863.89,4857.01,4864.37,4824.43
11/17/2022,4813.41,4813.41,4880.63,4783.78
11/16/2022,4866.68,4866.68,4909.51,4841.80
11/15/2022,4893.48,4893.48,4922.32,4869.47
11/14/2022,4899.02,4899.02,4935.75,4876.72
11/11/2022,4888.31,4882.80,4923.62,4870.63
11/10/2022,4876.35,4876.35,4895.29,4775.81
11/09/2022,4814.36,4814.36,4828.95,4788.88
11/08/2022,4808.40,4808.40,4816.75,4759.58
11/07/2022,4767.83,4767.83,4772.48,4694.95
11/04/2022,4718.35,4715.88,4747.68,4612.17
11/03/2022,4587.77,4587.77,4608.53,4572.80
11/02/2022,4619.86,4619.86,4660.93,4612.79
11/01/2022,4646.58,4646.58,4704.67,4636.66
10/31/2022,4606.53,4606.53,4606.53,4591.35
10/28/2022,4604.49,4582.86,4617.45,4570.97
10/27/2022,4652.43,4622.59,4671.70,4591.70
10/26/2022,4671.56,4671.56,4672.52,4609.92
10/25/2022,4620.30,4620.30,4623.96,4547.79
10/24/2022,4579.95,4579.95,4607.36,4508.88
10/21/2022,4535.80,4476.53,4549.67,4458.01
10/20/2022,4535.60,4535.60,4586.71,4497.97
10/19/2022,4578.06,4578.06,4642.50,4560.45
10/18/2022,4608.10,4608.10,4660.52,4606.32
10/17/2022,4577.52,4577.52,4599.96,4482.65
10/14/2022,4487.12,4511.19,4536.16,4452.75
10/13/2022,4422.62,4422.62,4426.54,4314.34
10/12/2022,4388.63,4388.63,4431.24,4376.50
10/11/2022,4400.73,4400.73,4412.60,4349.21
10/10/2022,4399.19,4399.19,4445.93,4365.82
10/07/2022,4405.11,4417.14,4502.03,4391.07
10/06/2022,4496.18,4496.18,4556.10,4482.74
10/05/2022,4525.99,4525.99,4581.43,4503.64
10/04/2022,4587.41,4587.41,4587.41,4493.40
10/03/2022,4448.91,4448.91,4472.72,4314.12
09/30/2022,4382.38,4348.02,4387.64,4320.86
09/29/2022,4302.68,4302.68,4377.26,4269.42
09/28/2022,4401.09,4401.09,4401.09,4276.82
09/27/2022,4383.89,4383.89,4428.24,4379.65
09/26/2022,4368.87,4368.87,4404.81,4333.17
09/23/2022,4391.40,4383.47,4488.12,4346.24
09/22/2022,4477.25,4477.25,4545.40,4469.50
09/21/2022,4545.48,4545.48,4557.77,4465.87
09/20/2022,4492.12,4492.12,4604.05,4479.79
09/19/2022,4563.12,4563.12,4595.35,4504.61
09/16/2022,4602.09,4604.27,4636.43,4597.56
09/15/2022,4645.53,4645.53,4678.18,4630.05
09/14/2022,4638.04,4638.04,4695.21,4616.39
09/13/2022,4697.35,4697.35,4802.40,4697.35
09/12/2022,4767.49,4767.49,4784.27,4701.19
09/09/2022,4695.65,4699.88,4709.58,4638.15
09/08/2022,4621.40,4621.40,4661.17,4585.46
09/07/2022,4612.60,4612.60,4621.64,4549.21
09/06/2022,4592.81,4592.81,4643.81,4561.52
09/02/2022,4590.23,4597.19,4619.91,4563.68
09/01/2022,4585.04,4585.04,4677.92,4583.47
08/31/2022,4701.92,4701.92,4736.50,4669.04
08/30/2022,4702.89,4702.89,4774.88,4693.89
08/29/2022,4701.10,4701.10,4716.50,4633.85
08/26/2022,4743.36,4802.83,4827.94,4741.94
08/25/2022,4800.58,4800.58,4813.02,4769.72
08/24/2022,4783.22,4783.22,4789.71,4740.84
08/23/2022,4780.60,4780.60,4789.34,4745.15
08/22/2022,4767.64,4767.64,4828.55,4740.89
08/19/2022,4829.01,4858.09,4870.28,4829.01
08/18/2022,4861.17,4861.17,4865.81,4811.27
08/17/2022,4819.10,4819.10,4914.30,4815.17
08/16/2022,4904.79,4904.79,4909.24,4863.96
08/15/2022,4853.97,4853.97,4891.54,4842.64
08/12/2022,4868.15,4890.66,4897.30,4868.15
08/11/2022,4873.79,4873.79,4894.33,4862.86
08/10/2022,4851.84,4851.84,4862.63,4750.43
08/09/2022,4774.96,4774.96,4813.37,4766.80
08/08/2022,4807.60,4807.60,4827.22,4786.13
08/05/2022,4770.80,4768.60,4822.98,4763.99
08/04/2022,4803.14,4803.14,4819.09,4779.07
08/03/2022,4768.94,4768.94,4789.49,4735.76
08/02/2022,4739.35,4739.35,4789.27,4730.63
08/01/2022,4805.63,4805.63,4853.48,4796.45
07/29/2022,4795.55,4771.92,4795.55,4745.12
07/28/2022,4739.32,4739.32,4739.32,4657.22
07/27/2022,4630.36,4630.36,4661.22,4624.79
07/26/2022,4637.80,4637.80,4680.45,4622.28
07/25/2022,4664.99,4664.99,4678.64,4616.09
07/22/2022,4655.66,4655.91,4707.51,4633.71
07/21/2022,4709.90,4709.90,4730.42,4647.81
07/20/2022,4657.28,4657.28,4695.19,4640.94
07/19/2022,4634.33,4634.33,4650.46,4544.35
07/18/2022,4579.01,4579.01,4601.38,4553.52
07/15/2022,4532.96,4504.81,4537.21,4457.83
07/14/2022,4461.43,4461.43,4513.87,4430.23
07/13/2022,4524.03,4524.03,4578.36,4490.19
07/12/2022,4584.66,4584.66,4585.18,4504.72
07/11/2022,4554.58,4554.58,4579.88,4536.18
07/08/2022,4623.68,4594.65,4626.99,4562.88
07/07/2022,4597.47,4597.47,4600.16,4520.87
07/06/2022,4484.69,4484.69,4530.87,4482.10
07/05/2022,4455.51,4455.51,4603.55,4449.58
07/01/2022,4546.20,4565.50,4607.40,4536.23
06/30/2022,4494.88,4494.88,4524.85,4465.62
06/29/2022,4590.98,4590.98,4635.51,4588.60
06/28/2022,4656.63,4656.63,4687.13,4646.82
06/27/2022,4627.68,4627.68,4633.88,4540.16
06/24/2022,4477.13,0.00,0.00,0.00
06/23/2022,4477.13,4526.72,4596.52,4458.67
06/22/2022,4612.84,4612.84,4636.43,4566.13
06/21/2022,4683.57,4683.57,4734.49,4674.88
06/17/2022,4655.80,4577.48,4655.80,4556.55
06/16/2022,4533.63,4533.63,4655.32,4499.62
06/15/2022,4668.16,4668.16,4705.15,4621.44
06/14/2022,4608.02,4608.02,4680.31,4569.16
06/13/2022,4608.63,4608.63,4700.52,4594.09
06/10/2022,4738.25,4772.64,4833.30,4721.98
06/09/2022,4852.57,4852.57,4908.79,4830.23
06/08/2022,4909.76,4909.76,4922.74,4877.84
06/07/2022,4910.77,4910.77,4911.71,4868.10
06/06/2022,4931.66,4931.66,4947.81,4869.67
06/03/2022,4868.52,4876.07,4897.31,4866.57
06/02/2022,4856.33,4856.33,4863.54,4811.24
06/01/2022,4822.01,4822.01,4890.77,4816.59
05/31/2022,4859.16,4859.16,4938.34,4856.17
05/27/2022,4950.98,4953.15,4997.27,4933.26
05/26/2022,4858.20,4858.20,0.00,0.00
05/25/2022,4858.20,4807.72,4863.22,4784.56
05/24/2022,4789.55,4789.55,4831.31,4771.60
05/23/2022,4816.25,4816.25,4821.16,4756.77
05/20/2022,4752.01,4789.78,4828.38,4737.05
05/19/2022,4712.29,4712.29,4717.21,4643.93
05/18/2022,4772.82,4772.82,4860.99,4762.92
05/17/2022,4828.05,4828.05,4864.38,4787.32
05/16/2022,4756.85,4756.85,4785.46,4710.09
05/13/2022,4746.70,4743.96,4763.51,4680.92
05/12/2022,4652.36,4652.36,4662.09,4577.59
05/11/2022,4663.76,4663.76,4668.57,4589.32
05/10/2022,4575.90,4575.90,4641.31,4566.85
05/09/2022,4546.59,4546.59,4691.00,4545.80
05/06/2022,4708.14,4737.34,4755.91,4666.81
05/05/2022,4755.71,4755.71,4888.98,4750.12
05/04/2022,4818.14,4818.14,4887.57,4814.05
05/03/2022,4870.98,4870.98,4877.58,4831.53
05/02/2022,4810.55,4810.55,4865.80,4487.75
04/29/2022,4882.68,4888.97,4897.53,4881.73
04/28/2022,4870.30,4870.30,4973.90,4821.84
04/27/2022,4920.77,4920.77,4926.00,4802.49
04/26/2022,4841.21,4841.21,4942.07,4839.39
04/25/2022,4830.48,4830.48,4902.68,4811.92
04/22/2022,4954.64,4991.13,5020.77,4950.28
04/21/2022,5037.13,5037.13,5060.69,4994.07
04/20/2022,4972.63,4972.63,5002.94,4928.93
04/19/2022,4920.59,4920.59,4929.29,4881.61
04/18/2022,4906.02,4906.02,0.00,0.00
04/14/2022,4906.02,4903.96,4915.85,4852.17
04/13/2022,4882.07,4874.78,4899.20,4864.56
04/12/2022,4885.69,4885.69,4900.23,4822.44
04/11/2022,4879.10,4879.10,4949.03,4876.23
04/08/2022,4951.14,4938.52,4956.99,4876.43
04/07/2022,4850.07,4850.07,4921.36,4847.71
04/06/2022,4871.51,4871.51,4966.45,4825.74
04/05/2022,4931.78,4931.78,4942.60,4893.94
04/04/2022,4921.72,4921.72,4937.01,4878.21
04/01/2022,4914.85,4901.48,4937.53,4867.59
03/31/2022,4865.29,4865.29,4935.20,4860.94
03/30/2022,4913.29,4913.29,4964.26,4878.76
03/29/2022,4960.59,4960.59,4985.08,4866.73
03/28/2022,4836.85,4836.85,4869.67,4823.86
03/25/2022,4794.00,4815.79,4843.07,4793.95
03/24/2022,4852.59,4852.59,4912.19,4832.01
03/23/2022,4895.43,4895.43,5002.54,4888.51
03/22/2022,4961.06,4961.06,4969.12,4937.01
03/21/2022,4945.74,4945.74,4947.01,4906.74
03/18/2022,4925.01,4876.35,4937.60,4850.58
03/17/2022,4924.32,4924.32,5024.29,4870.68
03/16/2022,4943.91,4943.91,4959.38,4875.56
03/15/2022,4780.22,4780.22,4829.36,4746.00
03/14/2022,4856.77,4856.77,4887.00,4731.44
03/11/2022,4674.59,4727.54,4738.38,4601.18
03/10/2022,4585.14,4585.14,4641.74,4528.34
03/09/2022,4569.91,4569.91,4635.23,4497.47
03/08/2022,4390.94,4390.94,4466.43,4244.41
03/07/2022,4336.46,4336.46,4415.25,4140.33
03/04/2022,4384.97,4413.11,4526.48,4374.40
03/03/2022,4580.79,4580.79,4792.70,4563.91
03/02/2022,4720.22,4720.22,4745.12,4558.27
03/01/2022,4665.85,4665.85,4875.09,4665.85
02/28/2022,4891.77,4831.17,4893.76,4776.96
02/25/2022,4951.46,4963.31,4972.63,4808.29
02/24/2022,4779.10,4779.10,4867.68,4692.43
02/23/2022,4969.67,4969.67,5057.36,4964.17
02/22/2022,4994.17,4994.17,5041.76,4891.22
02/18/2022,5054.32,5136.48,5144.22,4997.02
02/17/2022,5151.89,5151.89,5236.06,5137.81
02/16/2022,5229.53,5229.53,5257.43,5204.84
02/15/2022,5209.26,5209.26,5221.73,5126.85
02/14/2022,5146.87,5146.87,5166.68,5082.79
02/11/2022,5269.73,5282.34,5294.80,5240.45
02/10/2022,5297.14,5297.14,5388.43,5263.81
02/09/2022,5339.26,5339.26,5356.84,5305.96
02/08/2022,5287.82,5287.82,5327.96,5271.20
02/07/2022,5299.08,5299.08,5300.90,5229.89
02/04/2022,5217.15,5217.03,5331.50,5195.16
02/03/2022,5288.85,5288.85,5365.24,5279.45
02/02/2022,5375.67,5375.67,5436.19,5369.75
02/01/2022,5378.20,5378.20,5399.11,5346.62
01/31/2022,5301.80,5301.80,5303.85,5292.46
01/28/2022,5227.37,5204.91,5288.33,5172.44
01/27/2022,5251.64,5251.64,5280.44,5183.52
01/26/2022,5274.23,5274.23,5317.01,5215.56
01/25/2022,5185.24,5185.24,5229.29,5158.73
01/24/2022,5126.62,5126.62,5325.49,5085.87
01/21/2022,5356.51,5360.35,5443.65,5317.02
01/20/2022,5525.13,5525.13,5534.70,5469.78
01/19/2022,5494.21,5494.21,5554.46,5453.95
01/18/2022,5507.20,5507.20,5524.66,5494.23
01/14/2022,5544.51,5552.09,5561.13,5525.56
01/13/2022,5591.06,5591.06,5616.55,5571.57
01/12/2022,5593.51,5593.51,5614.18,5558.64
01/11/2022,5561.70,5561.70,5597.11,5547.71
01/10/2022,5525.32,5525.32,5638.31,5507.19
01/07/2022,5609.58,5609.38,5671.16,5584.21
01/06/2022,5695.14,5695.14,0.00,0.00
01/05/2022,5695.14,5700.99,5706.54,5662.29
01/04/2022,5657.25,5657.25,5675.77,5616.77
01/03/2022,5595.78,5595.78,5627.30,5581.10
12/31/2021,5571.97,0.00,0.00,0.00
12/30/2021,5571.97,5587.43,5592.60,5571.37
12/29/2021,5581.27,5581.27,5618.91,5563.80
12/28/2021,5605.85,5605.85,5627.86,5588.81
12/27/2021,5584.77,5584.77,5600.74,5522.93
12/23/2021,5534.49,5511.22,5537.14,5496.95
12/22/2021,5472.59,5472.59,5472.59,5426.49
12/21/2021,5427.53,5427.53,5449.40,5408.11
12/20/2021,5358.58,5358.58,5381.20,5294.42
12/17/2021,5435.88,5409.41,5448.07,5387.73
12/16/2021,5469.10,5469.10,5503.24,5457.40
12/15/2021,5405.13,5405.13,5412.15,5372.92
12/14/2021,5373.89,5373.89,5471.78,5371.01
12/13/2021,5430.45,5430.45,5488.16,5430.40
12/10/2021,5452.24,5471.30,5478.44,5430.67
12/09/2021,5478.05,5478.05,5513.11,5446.89
12/08/2021,5504.75,5504.75,5555.35,5498.44
12/07/2021,5519.71,5519.71,5522.88,5408.58
12/06/2021,5322.41,5322.41,0.00,0.00
12/03/2021,5322.41,5380.15,5421.84,5312.59
12/02/2021,5380.96,5380.96,5399.44,5328.88
12/01/2021,5429.48,5429.48,5440.74,5352.20
11/30/2021,5301.07,5301.07,5345.69,5255.00
11/29/2021,5362.79,5362.79,5396.51,5322.49
11/26/2021,5291.80,5333.83,5369.59,5285.30
11/24/2021,5483.84,5433.28,5486.20,5430.30
11/23/2021,5433.21,5433.21,5483.14,5425.05
11/22/2021,5511.53,5511.53,5528.72,5481.89
11/19/2021,5494.98,5476.70,5537.27,5462.99
11/18/2021,5502.23,5502.23,5557.29,5485.72
11/17/2021,5560.84,5560.84,5566.92,5529.53
11/16/2021,5537.07,5537.07,5555.57,5521.91
11/15/2021,5519.84,5519.84,5525.83,5497.92
11/12/2021,5519.53,5520.50,5525.61,5486.22
11/11/2021,5518.37,5518.37,5519.92,5461.13
11/10/2021,5470.27,5470.27,5497.87,5468.12
11/09/2021,5475.79,5475.79,5519.01,5475.28
11/08/2021,5514.07,5514.07,5542.72,5510.29
11/05/2021,5509.00,5517.07,5522.22,5454.43
11/04/2021,5499.34,5499.34,5508.86,5484.77
11/03/2021,5485.53,5485.53,5486.08,5399.70
11/02/2021,5409.66,5409.66,5440.43,5374.60
11/01/2021,5396.95,5396.95,5425.85,5386.91
10/29/2021,5388.56,5397.58,5417.52,5384.40
10/28/2021,5443.26,5443.26,5498.85,5426.20
10/27/2021,5492.79,5492.79,5542.20,5470.74
10/26/2021,5511.64,5511.64,5521.51,5457.37
10/25/2021,5491.69,5491.69,5518.80,5460.27
10/22/2021,5509.50,5524.88,5533.93,5447.95
10/21/2021,5448.38,5448.38,5472.14,5443.31
10/20/2021,5498.15,5498.15,5502.15,5452.00
10/19/2021,5473.18,5473.18,5490.66,5451.39
10/18/2021,5444.33,5444.33,5470.42,5425.43
10/15/2021,5468.32,5467.85,5473.39,5436.60
10/14/2021,5439.72,5439.72,5453.51,5416.89
10/13/2021,5377.42,5377.42,5384.52,5321.95
10/12/2021,5349.32,5349.32,5352.22,5287.06
10/11/2021,5350.62,5350.62,5358.82,5301.87
10/08/2021,5366.48,5368.72,5382.47,5343.60
10/07/2021,5352.59,5352.59,5366.96,5313.96
10/06/2021,5280.32,5280.32,5318.34,5256.17
10/05/2021,5347.45,5347.45,5348.18,5280.03
10/04/2021,5301.19,5301.19,5341.26,5279.87
10/01/2021,5342.23,5338.48,5357.47,5250.34
09/30/2021,5349.02,5349.02,5386.36,5326.92
09/29/2021,5332.34,5332.34,5356.32,5301.69
09/28/2021,5300.88,5300.88,5446.65,5300.88
09/27/2021,5445.06,5445.06,5503.83,5440.40
09/24/2021,5465.62,5444.08,5541.84,5443.40
09/23/2021,5554.42,5554.42,5580.04,5536.14
09/22/2021,5500.87,5500.87,5509.22,5456.49
09/21/2021,5404.69,5404.69,5457.05,5380.48
09/20/2021,5383.79,5383.79,5401.25,5330.42
09/17/2021,5489.72,5528.73,5592.50,5471.45
09/16/2021,5568.00,5568.00,5597.84,5555.15
09/15/2021,5573.26,5573.26,5620.81,5560.49
09/14/2021,5611.79,5611.79,5656.02,5604.24
09/13/2021,5644.49,5644.49,5656.93,5621.55
09/10/2021,5656.77,5693.27,5694.68,5656.76
09/09/2021,5684.11,5684.11,5697.68,5660.18
09/08/2021,5706.63,5706.63,5756.80,5694.73
09/07/2021,5786.90,5786.90,5804.26,5767.99
09/03/2021,5785.42,5762.57,5790.31,5758.79
09/02/2021,5750.70,5750.70,5753.24,5700.76
09/01/2021,5688.93,5688.93,5723.73,5688.63
08/31/2021,5669.94,5669.94,5727.32,5659.39
08/30/2021,5713.73,5713.73,5721.97,5692.13
08/27/2021,5707.76,5684.39,5711.07,5671.09
08/26/2021,5686.26,5686.26,5691.04,5650.77
08/25/2021,5689.82,5689.82,5690.78,5665.32
08/24/2021,5667.10,5667.10,5682.23,5658.09
08/23/2021,5656.10,5656.10,5656.10,5620.01
08/20/2021,5606.20,5573.23,5607.79,5566.24
08/19/2021,5579.85,5579.85,5630.33,5545.51
08/18/2021,5681.22,5681.22,5686.71,5661.66
08/17/2021,5668.68,5668.68,5675.93,5643.99
08/16/2021,5676.89,5676.89,5697.32,5660.22
08/13/2021,5720.09,5720.62,5731.26,5697.92
08/12/2021,5712.25,5712.25,5730.28,5704.48
08/11/2021,5712.83,5712.83,5717.33,5687.96
08/10/2021,5700.04,5700.04,5710.31,5686.21
08/09/2021,5684.56,5684.56,5696.83,5671.15
08/06/2021,5698.41,5700.24,5712.98,5682.04
08/05/2021,5689.58,5689.58,5714.38,5686.94
08/04/2021,5693.54,5693.54,5702.40,5679.57
08/03/2021,5664.42,5664.42,5680.40,5634.13
08/02/2021,5645.91,5645.91,5671.30,5643.94
07/30/2021,5626.26,5623.46,5628.64,5605.40
07/29/2021,5655.16,5655.16,5693.03,5649.72
07/28/2021,5610.48,5610.48,5627.07,5598.55
07/27/2021,5625.49,5625.49,5676.93,5607.75
07/26/2021,5679.27,5679.27,5682.42,5626.98
07/23/2021,5661.20,5651.43,5662.31,5616.49
07/22/2021,5583.72,5583.72,5614.00,5563.30
07/21/2021,5546.64,5546.64,5560.98,5497.78
07/20/2021,5475.58,5475.58,5487.71,5391.60
07/19/2021,5398.14,5398.14,5477.60,5372.62
07/16/2021,5510.55,5527.32,5538.29,5493.27
07/15/2021,5515.47,5515.47,5561.54,5497.71
07/14/2021,5549.11,5549.11,5571.89,5511.16
07/13/2021,5528.07,5528.07,5538.53,5495.60
07/12/2021,5487.47,5487.47,5487.67,5427.50
07/09/2021,5443.41,5429.48,5451.60,5398.19
07/08/2021,5383.32,5383.32,5433.08,5347.83
07/07/2021,5443.70,5443.70,5460.80,5422.48
07/06/2021,5402.72,5402.72,5461.14,5396.72
07/02/2021,5434.42,5402.51,5435.82,5391.41
07/01/2021,5363.25,5363.25,5392.95,5342.69
06/30/2021,5331.77,5331.77,5378.35,5297.64
06/29/2021,5370.66,5370.66,5393.53,5335.44
06/28/2021,5352.53,5352.53,5387.34,5350.24
06/25/2021,5340.45,0.00,0.00,0.00
06/24/2021,5340.45,5323.08,5343.26,5286.73
06/23/2021,5285.46,5285.46,5340.10,5285.46
06/22/2021,5328.10,5328.10,5333.05,5283.63
06/21/2021,5299.67,5299.67,5300.14,5217.27
06/18/2021,5274.14,5282.49,5353.72,5269.28
06/17/2021,5319.65,5319.65,5349.32,5315.61
06/16/2021,5360.12,5360.12,5368.82,5339.77
06/15/2021,5354.23,5354.23,5396.92,5347.36
06/14/2021,5375.73,5375.73,5386.27,5346.61
06/11/2021,5344.66,5348.28,5358.94,5300.45
06/10/2021,5301.91,5301.91,5317.44,5287.83
06/09/2021,5325.61,5325.61,5326.72,5294.95
06/08/2021,5326.30,5326.30,5340.94,5298.83
06/07/2021,5316.73,5316.73,5333.69,5295.87
06/04/2021,5316.11,5308.11,5322.28,5297.30
06/03/2021,5304.51,5304.51,5323.46,5273.69
06/02/2021,5281.30,5281.30,5282.10,5221.89
06/01/2021,5220.24,5220.24,5250.27,5177.32
05/28/2021,5157.91,5213.52,5213.52,5152.49
05/27/2021,5177.06,5177.06,5189.80,5133.20
05/26/2021,5157.93,5157.93,5183.58,5130.57
05/25/2021,5176.33,5176.33,5201.39,5169.23
05/24/2021,5176.35,5176.35,5199.53,5165.07
05/21/2021,5188.54,5196.82,5202.91,5151.56
05/20/2021,5152.50,5152.50,5154.33,5089.32
05/19/2021,5139.60,5139.60,5177.52,5091.83
05/18/2021,5213.32,5213.32,5224.44,5184.52
05/17/2021,5160.72,5160.72,5175.45,5135.86
05/14/2021,5156.01,5137.64,5156.01,5090.48
05/13/2021,5103.39,5103.39,0.00,0.00
05/12/2021,5103.39,5100.81,5134.43,5088.09
05/11/2021,5104.07,5104.07,5152.82,5061.24
05/10/2021,5202.31,5202.31,5240.73,5190.73
05/07/2021,5220.16,5200.99,5230.27,5171.57
05/06/2021,5153.36,5153.36,5183.72,5121.87
05/05/2021,5168.09,5168.09,5171.86,5107.19
05/04/2021,5071.91,5071.91,5162.94,5067.95
05/03/2021,5139.41,5139.41,5142.02,5089.36
04/30/2021,5119.75,5131.44,5148.62,5119.35
04/29/2021,5131.18,5131.18,5222.26,5130.41
04/28/2021,5127.27,5127.27,5180.10,5126.39
04/27/2021,5162.09,5162.09,5184.84,5135.47
04/26/2021,5183.79,5183.79,5197.37,5154.07
04/23/2021,5151.41,5111.59,5151.41,5107.97
04/22/2021,5118.96,5118.96,5128.99,5073.56
04/21/2021,5058.78,5058.78,5082.00,5026.67
04/20/2021,5049.23,5049.23,5132.49,5040.54
04/19/2021,5127.73,5127.73,5145.37,5111.64
04/16/2021,5117.29,5106.94,5120.58,5063.55
04/15/2021,5037.14,5037.14,5050.64,5013.81
04/14/2021,5003.87,5003.87,5018.06,4986.27
04/13/2021,5010.06,5010.06,5022.53,4989.23
04/12/2021,4985.69,4985.69,5036.06,4983.86
04/09/2021,5022.17,5018.12,5029.23,4993.04
04/08/2021,5002.00,5002.00,5022.53,4996.64
04/07/2021,4995.12,4995.12,5007.79,4977.43
04/06/2021,4977.30,4977.30,4998.48,4976.07
04/05/2021,4966.76,4966.76,0.00,0.00
04/01/2021,4966.76,4972.80,4974.80,4932.98
03/31/2021,4930.97,4930.97,4991.68,4930.97
03/30/2021,5003.72,5003.72,5006.84,4988.19
03/29/2021,4990.01,4990.01,5014.46,4975.06
03/26/2021,4983.59,4967.39,4986.75,4949.59
03/25/2021,4941.77,4941.77,4946.63,4901.30
03/24/2021,4924.67,4924.67,4927.82,4858.58
03/23/2021,4897.64,4897.64,4910.58,4878.32
03/22/2021,4911.00,4911.00,4911.00,4852.07
03/19/2021,4902.19,4887.14,4902.19,4861.20
03/18/2021,4902.20,4902.20,4952.78,4890.88
03/17/2021,4910.64,4910.64,4955.82,4907.12
03/16/2021,4955.86,4955.86,4989.15,4944.20
03/15/2021,4954.81,4954.81,4998.91,4949.61
03/12/2021,4946.90,4924.99,4955.99,4917.11
03/11/2021,4961.37,4961.37,4961.37,4924.37
03/10/2021,4909.61,4909.61,4913.15,4870.82
03/09/2021,4901.01,4901.01,4904.89,4858.28
03/08/2021,4873.80,4873.80,4876.11,4785.38
03/05/2021,4765.13,4785.69,4798.17,4724.54
03/04/2021,4789.45,4789.45,4844.25,4781.45
03/03/2021,4870.16,4870.16,4919.09,4836.19
03/02/2021,4880.47,4880.47,4890.71,4838.70
03/01/2021,4850.74,4850.74,4851.78,4806.50
02/26/2021,4789.27,4806.11,4836.31,4780.68
02/25/2021,4883.09,4883.09,4930.91,4870.39
02/24/2021,4838.59,4838.59,4844.85,4791.17
02/23/2021,4807.82,4807.82,4870.77,4752.06
02/22/2021,4833.70,4833.70,4841.36,4806.52
02/19/2021,4852.81,4858.19,4862.82,4822.61
02/18/2021,4845.15,4845.15,4904.62,4839.79
02/17/2021,4874.84,4874.84,4928.23,4867.26
02/16/2021,4920.98,4920.98,4938.49,4902.94
02/12/2021,4893.32,4882.07,4897.73,4864.83
02/11/2021,4821.50,4821.50,4827.37,4785.29
02/10/2021,4789.21,4789.21,4808.92,4754.95
02/09/2021,4777.53,4777.53,4835.23,4767.94
02/08/2021,4820.15,4820.15,4840.23,4776.79
02/05/2021,4783.12,4788.35,4832.86,4771.61
02/04/2021,4845.10,4845.10,4882.30,4819.95
02/03/2021,4819.12,4819.12,4832.63,4762.97
02/02/2021,4763.79,4763.79,4799.21,4728.17
02/01/2021,4754.07,4754.07,4791.15,4722.49
01/29/2021,4735.40,4743.27,4747.21,4709.55
01/28/2021,4751.61,4751.61,4957.97,4716.49
01/27/2021,4850.21,4850.21,4861.66,4750.81
01/26/2021,4827.21,4827.21,4913.50,4801.30
01/25/2021,4803.56,4803.56,4840.68,4775.98
01/22/2021,4794.33,4774.54,4806.34,4765.97
01/21/2021,4830.05,4830.05,4840.10,4808.53
01/20/2021,4799.68,4799.68,4813.41,4754.99
01/19/2021,4735.78,4735.78,4784.01,4735.31
01/15/2021,4739.85,4700.39,4742.31,4699.91
01/14/2021,4756.05,4756.05,4758.04,4712.75
01/13/2021,4722.75,4722.75,4774.24,4722.75
01/12/2021,4748.33,4748.33,4750.86,4705.95
01/11/2021,4689.24,4689.24,4740.81,4667.51
01/08/2021,4730.63,4720.16,4754.60,4717.31
01/07/2021,4738.24,4738.24,4739.58,4684.98
01/06/2021,4599.39,4599.39,0.00,0.00
01/05/2021,4599.39,4589.40,4607.86,4578.71
01/04/2021,4611.05,4611.05,4649.53,4599.23
12/31/2020,4586.15,0.00,0.00,0.00
12/30/2020,4586.15,4612.97,4634.22,4586.15
12/29/2020,4622.84,4622.84,4623.29,4596.21
12/28/2020,4584.01,4584.01,4590.78,4543.56
12/24/2020,4530.21,0.00,0.00,0.00
12/23/2020,4530.21,4514.79,4530.66,4501.10
12/22/2020,4500.27,4500.27,4502.73,4465.96
12/21/2020,4468.94,4468.94,4524.11,4413.01
12/18/2020,4575.42,4581.86,4605.35,4569.39
12/17/2020,4578.95,4578.95,4626.35,4572.16
12/16/2020,4603.04,4603.04,4604.57,4577.81
12/15/2020,4594.67,4594.67,4594.67,4540.86
12/14/2020,4553.37,4553.37,4581.52,4547.53
12/11/2020,4547.95,4543.73,4574.43,4512.67
12/10/2020,4585.32,4585.32,4593.63,4513.99
12/09/2020,4594.49,4594.49,4621.84,4589.16
12/08/2020,4607.69,4607.69,4610.64,4559.77
12/07/2020,4571.12,4571.12,4581.62,4533.68
12/04/2020,4547.17,4552.74,4572.75,4535.02
12/03/2020,4557.42,4557.42,4590.37,4527.09
12/02/2020,4571.97,4571.97,4603.98,4550.14
12/01/2020,4589.66,4589.66,4598.55,4552.00
11/30/2020,4564.66,4564.66,4619.22,4564.66
11/27/2020,4624.11,4596.49,4624.11,4554.96
11/25/2020,4567.64,4584.69,4589.13,4554.41
11/24/2020,4560.37,4560.37,4562.39,4524.55
11/23/2020,4506.81,4506.81,4525.95,4499.77
11/20/2020,4491.45,4504.56,4513.83,4450.93
11/19/2020,4464.49,4464.49,4479.68,4458.47
11/18/2020,4504.75,4504.75,4512.70,4453.06
11/17/2020,4470.69,4470.69,4481.46,4443.55
11/16/2020,4464.31,4464.31,4480.49,4415.60
11/13/2020,4421.33,4404.09,4430.14,4393.92
11/12/2020,4429.16,4429.16,4472.64,4425.39
11/11/2020,4478.48,4478.48,4509.80,4463.89
11/10/2020,4503.27,4503.27,4517.45,4439.79
11/09/2020,4446.00,4446.00,4495.96,4339.77
11/06/2020,4281.77,4279.66,4301.79,4242.38
11/05/2020,4295.27,4295.27,4310.24,4275.87
11/04/2020,4256.03,4256.03,4259.96,4123.35
11/03/2020,4213.32,4213.32,4213.32,4134.11
11/02/2020,4105.88,4105.88,4141.55,4081.66
