Date,Close/Last,Open,High,Low
08/05/2022,2151.90,2133.38,2155.67,2133.38
08/04/2022,2154.91,2156.46,2159.12,2145.31
08/03/2022,2156.07,2132.49,2162.32,2131.62
08/02/2022,2120.99,2125.81,2146.46,2114.99
08/01/2022,2133.60,2127.17,2147.45,2120.57
07/29/2022,2138.53,2117.51,2143.85,2111.45
07/28/2022,2108.20,2086.83,2111.47,2066.25
07/27/2022,2082.74,2046.79,2090.79,2045.35
07/26/2022,2029.40,2046.21,2047.54,2024.12
07/25/2022,2055.16,2055.50,2059.50,2043.23
07/22/2022,2053.36,2074.37,2081.08,2041.78
07/21/2022,2073.39,2050.59,2073.53,2036.51
07/20/2022,2052.19,2038.06,2059.30,2031.51
07/19/2022,2037.58,2004.11,2039.07,2000.65
07/18/2022,1983.49,2013.98,2020.59,1977.51
07/15/2022,1999.38,1982.70,1999.62,1974.85
07/14/2022,1960.65,1945.07,1963.74,1925.04
07/13/2022,1966.78,1947.42,1980.73,1943.55
07/12/2022,1974.92,1993.38,2004.30,1966.26
07/11/2022,1994.14,2004.82,2008.07,1990.36
07/08/2022,2018.48,2011.11,2028.59,2002.57
07/07/2022,2020.50,1999.87,2024.25,1999.59
07/06/2022,1990.24,1986.38,2003.46,1972.44
07/05/2022,1984.43,1954.88,1984.74,1937.38
07/01/2022,1979.23,1955.65,1981.50,1941.10
06/30/2022,1957.09,1955.79,1974.28,1932.64
06/29/2022,1975.02,1976.63,1984.10,1964.67
06/28/2022,1976.46,2025.39,2041.70,1975.90
06/27/2022,2018.26,2030.89,2032.51,2013.17
06/24/2022,2024.85,1980.60,2025.66,1980.05
06/23/2022,1964.63,1953.75,1968.19,1936.99
06/22/2022,1943.50,1926.29,1965.42,1924.58
06/21/2022,1945.60,1924.53,1953.48,1924.53
06/17/2022,1898.71,1895.70,1915.17,1879.33
06/16/2022,1893.29,1918.20,1918.62,1879.25
06/15/2022,1957.99,1947.75,1982.53,1923.10
06/14/2022,1928.80,1944.74,1950.80,1913.28
06/13/2022,1935.63,1970.76,1972.34,1927.86
06/10/2022,2015.47,2046.05,2047.22,2015.14
06/09/2022,2077.52,2120.82,2130.25,2077.16
06/08/2022,2129.25,2143.41,2152.60,2124.98
06/07/2022,2151.70,2113.22,2153.95,2109.38
06/06/2022,2130.24,2145.45,2154.46,2124.02
06/03/2022,2124.20,2135.40,2142.64,2119.48
06/02/2022,2160.44,2116.00,2160.72,2106.41
06/01/2022,2119.21,2147.33,2153.98,2104.70
05/31/2022,2135.43,2143.13,2153.81,2121.65
05/27/2022,2150.31,2111.72,2150.36,2110.29
05/26/2022,2097.73,2059.74,2106.65,2059.74
05/25/2022,2056.12,2028.70,2066.82,2026.91
05/24/2022,2034.67,2033.62,2041.77,2001.59
05/23/2022,2053.02,2028.03,2056.85,2019.44
05/20/2022,2016.06,2033.74,2038.21,1968.23
05/19/2022,2015.31,2010.64,2038.18,2000.41
05/18/2022,2024.44,2087.57,2087.71,2018.45
05/17/2022,2111.07,2100.38,2111.75,2081.79
05/16/2022,2069.45,2072.25,2090.08,2059.35
05/13/2022,2079.90,2050.34,2086.90,2047.70
05/12/2022,2027.92,2012.04,2046.38,1991.04
05/11/2022,2028.82,2059.20,2090.05,2025.49
05/10/2022,2065.83,2092.77,2100.08,2042.32
05/09/2022,2060.47,2104.70,2105.50,2052.28
05/06/2022,2133.67,2137.13,2153.00,2104.79
05/05/2022,2147.85,2209.18,2209.32,2126.59
05/04/2022,2230.24,2168.63,2233.81,2149.80
05/03/2022,2165.82,2158.08,2178.39,2152.52
05/02/2022,2157.49,2146.79,2163.69,2108.86
04/29/2022,2144.37,2207.24,2218.59,2140.50
04/28/2022,2227.29,2199.99,2238.32,2174.79
04/27/2022,2172.61,2174.00,2201.71,2162.31
04/26/2022,2166.50,2219.60,2219.60,2166.48
04/25/2022,2230.79,2205.06,2232.42,2182.26
04/22/2022,2217.62,2274.83,2275.52,2215.66
04/21/2022,2279.63,2336.45,2344.95,2274.85
04/20/2022,2315.98,2330.16,2332.28,2311.02
04/19/2022,2319.57,2282.08,2324.08,2281.03
04/18/2022,2281.17,2279.29,2290.82,2269.95
04/14/2022,2283.68,2316.09,2319.73,2282.70
04/13/2022,2313.31,2283.59,2317.06,2282.46
04/12/2022,2285.59,2308.44,2324.78,2277.73
04/11/2022,2293.14,2316.03,2317.69,2290.98
04/08/2022,2332.27,2335.82,2349.48,2325.14
04/07/2022,2339.58,2325.42,2350.49,2312.35
04/06/2022,2329.62,2332.89,2341.71,2312.92
04/05/2022,2354.41,2381.04,2391.36,2348.56
04/04/2022,2386.96,2367.37,2387.31,2363.75
04/01/2022,2365.75,2363.36,2366.53,2345.82
03/31/2022,2357.56,2392.66,2395.35,2357.53
03/30/2022,2394.94,2405.50,2408.91,2383.85
03/29/2022,2411.85,2400.31,2414.92,2388.26
03/28/2022,2380.36,2361.01,2380.38,2348.80
03/25/2022,2361.17,2355.12,2363.37,2339.62
03/24/2022,2351.83,2328.42,2352.04,2323.53
03/23/2022,2318.49,2334.30,2343.01,2318.21
03/22/2022,2347.07,2325.50,2352.47,2324.81
03/21/2022,2319.23,2319.04,2330.78,2299.58
03/18/2022,2321.55,2287.90,2322.63,2281.54
03/17/2022,2291.92,2253.16,2292.42,2249.61
03/16/2022,2261.69,2228.24,2262.30,2205.49
03/15/2022,2208.92,2178.75,2213.33,2169.36
03/14/2022,2161.92,2182.98,2201.36,2155.87
03/11/2022,2180.55,2223.95,2227.14,2178.58
03/10/2022,2211.67,2202.04,2216.16,2185.41
03/09/2022,2221.84,2205.87,2232.55,2199.53
03/08/2022,2165.00,2178.27,2220.18,2157.70
03/07/2022,2180.72,2246.57,2247.45,2180.13
03/04/2022,2248.87,2253.72,2254.93,2226.99
03/03/2022,2269.25,2297.67,2298.92,2260.10
03/02/2022,2286.04,2255.73,2293.51,2251.90
03/01/2022,2245.04,2275.19,2282.46,2231.10
02/28/2022,2279.89,2260.82,2288.11,2249.52
02/25/2022,2283.82,2238.75,2284.17,2232.15
02/24/2022,2234.78,2147.78,2237.66,2144.35
02/23/2022,2197.89,2256.85,2259.57,2195.99
02/22/2022,2241.17,2254.04,2271.63,2221.95
02/18/2022,2264.80,2284.38,2289.96,2253.55
02/17/2022,2283.43,2319.10,2319.77,2280.12
02/16/2022,2334.95,2324.18,2342.28,2311.70
02/15/2022,2335.29,2319.30,2336.12,2319.30
02/14/2022,2297.07,2302.81,2310.43,2278.44
02/11/2022,2305.77,2354.13,2363.51,2296.85
02/10/2022,2351.70,2365.46,2397.30,2341.18
02/09/2022,2394.83,2379.63,2396.03,2378.96
02/08/2022,2358.71,2337.11,2363.83,2328.22
02/07/2022,2338.71,2349.51,2358.64,2332.18
02/04/2022,2345.65,2331.06,2365.95,2318.87
02/03/2022,2328.18,2353.31,2362.11,2324.28
02/02/2022,2388.84,2380.56,2391.90,2366.01
02/01/2022,2373.03,2359.52,2375.06,2338.98
01/31/2022,2356.35,2306.49,2357.00,2300.88
01/28/2022,2308.03,2260.00,2308.48,2232.85
01/27/2022,2251.15,2285.02,2305.14,2243.55
01/26/2022,2264.47,2302.03,2320.68,2241.85
01/25/2022,2269.68,2269.72,2298.97,2235.71
01/24/2022,2299.76,2259.86,2303.47,2198.18
01/21/2022,2292.61,2331.67,2343.77,2291.42
01/20/2022,2339.05,2374.86,2402.73,2336.61
01/19/2022,2364.07,2396.55,2405.96,2362.82
01/18/2022,2387.14,2409.11,2409.55,2382.88
01/14/2022,2432.90,2417.38,2433.97,2406.85
01/13/2022,2431.53,2477.35,2478.76,2427.15
01/12/2022,2470.92,2476.79,2483.74,2460.73
01/11/2022,2465.48,2440.19,2465.95,2426.56
01/10/2022,2441.34,2425.48,2442.75,2392.48
01/07/2022,2444.36,2455.78,2462.78,2436.85
01/06/2022,2455.55,2451.46,2471.34,2440.20
01/05/2022,2457.97,2504.65,2510.20,2457.21
01/04/2022,2509.68,2521.47,2525.85,2497.60
01/03/2022,2515.95,2508.24,2515.96,2494.77
12/31/2021,2500.43,2505.62,2512.17,2500.22
12/30/2021,2508.03,2516.08,2523.34,2506.33
12/29/2021,2514.10,2513.55,2519.58,2505.01
12/28/2021,2511.41,2518.22,2524.01,2508.93
12/27/2021,2515.69,2489.61,2515.86,2489.61
12/23/2021,2482.37,2472.11,2490.15,2470.80
12/22/2021,2466.51,2441.10,2467.09,2440.43
12/21/2021,2442.25,2417.61,2443.24,2405.51
12/20/2021,2397.43,2394.82,2399.90,2379.02
12/17/2021,2425.46,2431.39,2448.40,2412.00
12/16/2021,2446.37,2479.66,2482.40,2437.15
12/15/2021,2471.31,2432.16,2472.69,2417.92
12/14/2021,2431.03,2431.66,2444.72,2416.28
12/13/2021,2450.56,2472.04,2472.99,2449.94
12/10/2021,2474.02,2466.39,2474.85,2453.10
12/09/2021,2452.59,2465.59,2470.39,2451.81
12/08/2021,2473.53,2465.11,2475.42,2458.59
12/07/2021,2463.37,2442.41,2467.56,2442.10
12/06/2021,2411.69,2395.84,2422.08,2381.99
12/03/2021,2384.70,2417.52,2424.09,2361.59
12/02/2021,2409.12,2373.05,2418.53,2373.05
12/01/2021,2375.07,2435.57,2451.03,2373.92
11/30/2021,2408.64,2442.41,2451.55,2405.12
11/29/2021,2455.56,2450.74,2464.68,2438.97
11/26/2021,2424.11,2452.80,2452.80,2419.19
11/24/2021,2477.93,2458.18,2478.59,2453.26
11/23/2021,2470.09,2464.42,2476.11,2449.09
11/22/2021,2468.34,2489.74,2503.07,2468.00
11/19/2021,2481.18,2488.33,2491.94,2479.85
11/18/2021,2485.21,2484.59,2487.89,2468.91
11/17/2021,2478.05,2484.21,2485.16,2476.08
11/16/2021,2485.25,2473.81,2492.20,2472.35
11/15/2021,2473.33,2477.81,2481.23,2467.82
11/12/2021,2473.74,2461.12,2476.29,2456.58
11/11/2021,2454.81,2463.51,2463.51,2454.28
11/10/2021,2453.32,2464.17,2476.03,2444.51
11/09/2021,2476.09,2486.99,2488.59,2468.13
11/08/2021,2484.43,2486.09,2490.23,2480.67
11/05/2021,2481.07,2485.66,2492.99,2472.46
11/04/2021,2473.68,2467.40,2475.38,2464.34
11/03/2021,2463.42,2446.98,2464.80,2442.28
11/02/2021,2447.69,2440.25,2449.67,2439.60
11/01/2021,2439.85,2440.13,2441.46,2429.17
10/29/2021,2433.70,2414.80,2435.13,2414.80
10/28/2021,2429.08,2413.35,2429.71,2413.34
10/27/2021,2404.85,2423.30,2424.94,2404.84
10/26/2021,2421.35,2427.39,2435.14,2417.78
10/25/2021,2417.55,2413.11,2421.14,2401.67
10/22/2021,2405.21,2405.74,2413.54,2394.20
10/21/2021,2409.33,2398.64,2410.17,2396.74
10/20/2021,2400.71,2396.91,2402.97,2394.34
10/19/2021,2391.96,2382.69,2392.63,2380.25
10/18/2021,2374.13,2356.63,2375.21,2352.77
10/15/2021,2365.00,2357.01,2366.74,2355.45
10/14/2021,2346.81,2328.12,2347.45,2327.56
10/13/2021,2308.31,2304.99,2312.15,2290.12
10/12/2021,2298.98,2307.94,2310.48,2294.50
10/11/2021,2301.98,2314.43,2330.56,2301.65
10/08/2021,2318.07,2328.49,2330.23,2315.86
10/07/2021,2323.74,2320.00,2339.17,2319.23
10/06/2021,2303.58,2274.82,2304.59,2264.60
10/05/2021,2292.69,2276.89,2304.58,2274.80
10/04/2021,2268.47,2294.23,2297.98,2257.53
10/01/2021,2301.02,2283.94,2310.09,2265.25
09/30/2021,2275.82,2309.19,2312.93,2275.05
09/29/2021,2300.21,2305.23,2314.38,2298.28
09/28/2021,2297.28,2329.53,2332.23,2294.46
